Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category
CA-211969,2023-04-22,2025-04-19,First Class,CUST-8450,Mckenzie Long,Home Office,South,Technology,Phones
CA-319704,2025-02-25,2025-04-17,First Class,CUST-8670,Cynthia Brandt,Consumer,West,Technology,Copiers
CA-519296,2023-11-20,2025-04-16,Same Day,CUST-9366,Barbara Higgins,Corporate,Central,Furniture,Tables
CA-683235,2024-03-28,2025-04-15,Same Day,CUST-1654,Alexander Franklin,Corporate,South,Technology,Phones
CA-925568,2023-11-21,2025-05-03,First Class,CUST-9645,April King,Consumer,Central,Office Supplies,Binders
CA-753128,2025-01-19,2025-04-15,First Class,CUST-2460,Amy Hill,Home Office,South,Technology,Computers
CA-872952,2024-11-12,2025-04-18,Standard Class,CUST-2669,Evelyn Chang,Consumer,South,Technology,Accessories
CA-485510,2025-04-03,2025-04-27,Second Class,CUST-5195,Robert Crawford,Home Office,East,Technology,Computers
CA-871799,2024-06-24,2025-04-19,Second Class,CUST-8260,Patrick Harris,Consumer,Central,Office Supplies,Art
CA-824863,2024-12-08,2025-04-28,Second Class,CUST-5332,Kathleen Everett,Home Office,Central,Furniture,Furnishings
CA-287990,2024-08-06,2025-04-14,First Class,CUST-6932,James Bond,Consumer,West,Technology,Accessories
CA-983698,2023-10-28,2025-04-14,Standard Class,CUST-7212,Scott Lewis,Corporate,East,Office Supplies,Binders
CA-897182,2025-03-08,2025-04-18,Same Day,CUST-7842,Thomas Nelson,Home Office,East,Technology,Machines
CA-349139,2025-01-07,2025-04-11,Second Class,CUST-5249,Kathleen Osborn,Corporate,South,Technology,Copiers
CA-395029,2024-01-19,2025-04-12,Second Class,CUST-2438,Allen Brewer,Corporate,West,Technology,Phones
CA-275329,2025-01-15,2025-04-10,First Class,CUST-1338,Adam Butler,Home Office,South,Technology,Copiers
CA-679513,2023-06-26,2025-04-16,Same Day,CUST-6928,Edwin Harris,Corporate,South,Office Supplies,Paper
CA-391941,2024-08-01,2025-04-18,Same Day,CUST-7252,Hannah Murphy,Corporate,South,Furniture,Tables
CA-298080,2023-11-13,2025-04-10,Second Class,CUST-7659,Angela Smith,Home Office,East,Office Supplies,Binders
CA-311182,2025-01-20,2025-04-27,Second Class,CUST-1424,Diane Park,Home Office,Central,Office Supplies,Labels
CA-323216,2024-12-13,2025-04-27,Second Class,CUST-4811,Heather Lawrence,Consumer,East,Technology,Computers
CA-636494,2023-11-11,2025-04-27,Same Day,CUST-5900,Dean Adams,Corporate,Central,Technology,Phones
CA-910089,2023-10-31,2025-04-21,First Class,CUST-4515,Stephanie Williams,Consumer,Central,Technology,Copiers
CA-154014,2023-05-16,2025-04-17,Same Day,CUST-5140,Christopher Bowen,Home Office,South,Furniture,Bookcases
CA-734909,2023-11-15,2025-05-01,Same Day,CUST-4650,Michael Taylor,Corporate,South,Office Supplies,Labels
CA-183772,2023-11-20,2025-04-23,Same Day,CUST-9037,Thomas Baker,Home Office,West,Technology,Phones
CA-552592,2025-04-01,2025-04-12,Standard Class,CUST-3971,Brian Brown,Corporate,East,Furniture,Tables
CA-379297,2023-07-03,2025-04-13,Standard Class,CUST-7918,Marcus Johnson,Corporate,East,Furniture,Chairs
CA-553303,2024-10-08,2025-04-13,Second Class,CUST-1504,Courtney Smith,Corporate,South,Technology,Computers
CA-816158,2025-01-05,2025-04-27,Second Class,CUST-3134,Tracy Lowe,Corporate,South,Furniture,Tables
CA-262454,2025-02-10,2025-04-14,Second Class,CUST-9833,Kevin Perkins,Corporate,South,Technology,Machines
CA-528931,2024-12-29,2025-05-06,Same Day,CUST-5900,Alexandra Young,Consumer,South,Office Supplies,Art
CA-199801,2023-05-19,2025-04-20,Same Day,CUST-9904,Michael Mercer,Corporate,South,Furniture,Chairs
CA-915269,2023-11-08,2025-04-23,Standard Class,CUST-6691,Cynthia Patterson,Corporate,South,Office Supplies,Labels
CA-993787,2023-09-11,2025-04-13,Same Day,CUST-6459,Kayla Harrison,Corporate,South,Office Supplies,Paper
CA-142984,2025-02-25,2025-04-21,Second Class,CUST-8252,Traci Bush,Consumer,South,Furniture,Chairs
CA-208807,2023-09-19,2025-04-23,First Class,CUST-6139,Shawn Williams,Consumer,West,Furniture,Chairs
CA-824855,2024-02-08,2025-04-26,Standard Class,CUST-1544,Terry Todd,Home Office,South,Technology,Copiers
CA-287860,2024-08-16,2025-04-19,Second Class,CUST-8989,Sherry James,Corporate,Central,Furniture,Furnishings
CA-282523,2024-06-21,2025-04-19,Second Class,CUST-2811,Lori Stafford,Consumer,West,Office Supplies,Paper
CA-585290,2024-05-11,2025-04-18,Standard Class,CUST-1535,Ellen Singleton,Consumer,East,Furniture,Chairs
CA-836553,2023-10-10,2025-04-24,Second Class,CUST-9214,William West,Corporate,South,Technology,Machines
CA-720921,2024-05-23,2025-05-03,Same Day,CUST-3072,Jeanne Davis,Corporate,South,Furniture,Chairs
CA-473025,2024-03-08,2025-05-06,Standard Class,CUST-9227,Anita Lewis,Corporate,Central,Office Supplies,Labels
CA-428658,2024-03-08,2025-05-06,Second Class,CUST-1959,Taylor Frederick,Home Office,East,Office Supplies,Storage
CA-749938,2024-06-29,2025-04-17,First Class,CUST-8769,Thomas Harris,Consumer,South,Office Supplies,Storage
CA-742760,2023-07-08,2025-04-19,First Class,CUST-3369,Wesley Huang,Corporate,East,Furniture,Tables
CA-805626,2024-09-26,2025-04-27,Standard Class,CUST-5013,Jennifer Smith,Corporate,West,Furniture,Bookcases
CA-499852,2025-03-21,2025-04-11,Same Day,CUST-6429,Julie Perez,Corporate,West,Technology,Copiers
CA-140237,2024-04-22,2025-04-12,Standard Class,CUST-7282,Elizabeth Liu,Corporate,Central,Furniture,Tables
CA-574439,2024-07-09,2025-04-28,First Class,CUST-5429,Tracy Knight,Consumer,Central,Office Supplies,Storage
CA-340694,2023-12-29,2025-04-22,Second Class,CUST-3816,Aaron Cross,Home Office,Central,Office Supplies,Labels
CA-670101,2023-06-22,2025-04-28,Same Day,CUST-6054,Kenneth Hampton,Consumer,South,Office Supplies,Paper
CA-459836,2025-01-06,2025-05-02,Same Day,CUST-6183,Johnathan Velasquez,Home Office,Central,Furniture,Tables
CA-262081,2023-12-31,2025-04-27,Standard Class,CUST-3049,Amber Bradshaw,Consumer,East,Furniture,Bookcases
CA-471822,2023-09-09,2025-04-21,Standard Class,CUST-5896,Jill Cruz,Consumer,South,Furniture,Tables
CA-642092,2025-04-07,2025-04-30,Second Class,CUST-5850,Mark Boyer,Consumer,West,Technology,Computers
CA-918027,2024-09-27,2025-04-30,First Class,CUST-4101,Shane Cruz,Corporate,Central,Office Supplies,Labels
CA-942524,2023-10-17,2025-04-17,Standard Class,CUST-2537,Erica Cruz,Home Office,Central,Furniture,Tables
CA-479164,2024-11-04,2025-04-21,Same Day,CUST-2122,Timothy Mccoy,Home Office,East,Furniture,Chairs
CA-868616,2023-07-06,2025-05-03,Second Class,CUST-5808,Ruben Moore,Corporate,Central,Technology,Computers
CA-830667,2024-08-11,2025-04-24,Standard Class,CUST-2978,Marcus Clark,Corporate,East,Furniture,Chairs
CA-589292,2025-01-04,2025-04-14,First Class,CUST-8004,Timothy Leon,Consumer,South,Office Supplies,Art
CA-605455,2023-11-20,2025-04-25,Same Day,CUST-6171,Samuel Young,Home Office,South,Office Supplies,Art
CA-551253,2024-06-24,2025-04-09,Same Day,CUST-6759,Lisa Cooper,Home Office,South,Furniture,Tables
CA-295164,2023-11-10,2025-04-29,Same Day,CUST-6372,Rachel Holmes,Consumer,East,Office Supplies,Storage
CA-592364,2025-02-12,2025-05-03,First Class,CUST-6946,Jamie Mccann,Consumer,West,Technology,Accessories
CA-900996,2025-04-07,2025-04-12,Second Class,CUST-1122,Diana Dodson,Corporate,West,Office Supplies,Paper
CA-646279,2023-11-22,2025-04-21,Standard Class,CUST-8874,Michael Ochoa,Corporate,South,Technology,Machines
CA-987807,2023-12-13,2025-05-05,First Class,CUST-6494,Amber Wright,Home Office,Central,Technology,Phones
CA-755591,2023-07-01,2025-04-13,Same Day,CUST-8962,Lori Hill,Home Office,East,Technology,Computers
CA-548994,2024-06-11,2025-04-16,First Class,CUST-5657,Randy Peterson,Home Office,South,Technology,Machines
CA-628965,2024-03-10,2025-05-06,Standard Class,CUST-8404,John Ramirez,Corporate,South,Technology,Computers
CA-466941,2024-05-17,2025-05-06,Second Class,CUST-7596,Helen Petersen,Corporate,South,Office Supplies,Binders
CA-536686,2024-01-27,2025-04-18,Second Class,CUST-4655,Dillon Horn,Home Office,West,Office Supplies,Labels
CA-848727,2023-07-31,2025-04-25,First Class,CUST-3157,Joseph Peterson,Consumer,East,Furniture,Bookcases
CA-549002,2023-10-02,2025-05-07,Second Class,CUST-5559,Susan Mann,Corporate,West,Furniture,Bookcases
CA-105566,2024-07-30,2025-04-28,Standard Class,CUST-9268,Joseph Johnson,Consumer,Central,Office Supplies,Binders
CA-745871,2024-01-30,2025-04-14,Second Class,CUST-8076,Shannon Mitchell,Corporate,Central,Office Supplies,Labels
CA-186951,2024-02-29,2025-05-01,Same Day,CUST-1440,Frank Oconnor,Corporate,Central,Office Supplies,Paper
CA-860052,2023-10-06,2025-04-29,Same Day,CUST-6986,Mark Estrada,Corporate,West,Office Supplies,Labels
CA-889460,2023-10-30,2025-05-07,First Class,CUST-4034,Paige Gutierrez,Home Office,East,Technology,Accessories
CA-802059,2023-12-30,2025-04-28,Standard Class,CUST-6706,Shawn Guzman,Home Office,East,Furniture,Bookcases
CA-763701,2023-10-06,2025-04-10,First Class,CUST-4470,Timothy Cummings,Corporate,East,Technology,Copiers
CA-346195,2025-02-09,2025-04-28,Same Day,CUST-7500,Amanda Banks,Consumer,Central,Furniture,Tables
CA-641304,2023-12-03,2025-04-23,Same Day,CUST-7667,Jeffery Gray,Home Office,Central,Office Supplies,Labels
CA-256930,2024-10-16,2025-04-20,Standard Class,CUST-7851,Mr. Benjamin Rice,Corporate,West,Office Supplies,Binders
CA-386402,2025-02-24,2025-04-19,Standard Class,CUST-7951,Jesse Lee,Consumer,East,Furniture,Bookcases
CA-751718,2024-10-16,2025-04-28,First Class,CUST-8366,James Howell,Corporate,West,Furniture,Bookcases
CA-801256,2024-06-18,2025-05-07,Standard Class,CUST-9391,Joshua Green,Home Office,East,Office Supplies,Labels
CA-754619,2025-03-31,2025-05-05,First Class,CUST-5311,Matthew Thompson,Home Office,West,Technology,Machines
CA-252600,2024-12-26,2025-04-18,Same Day,CUST-5408,Alex Reynolds,Corporate,South,Furniture,Furnishings
CA-559959,2023-05-13,2025-04-20,Second Class,CUST-8905,Melinda Church,Home Office,South,Technology,Machines
CA-549246,2023-09-16,2025-05-04,First Class,CUST-6192,William Lopez,Consumer,South,Office Supplies,Binders
CA-559230,2023-09-26,2025-04-12,First Class,CUST-4103,Maria Rogers,Consumer,Central,Furniture,Bookcases
CA-804339,2024-04-06,2025-05-03,Standard Class,CUST-2941,Matthew Harrell,Corporate,South,Technology,Copiers
CA-773024,2023-09-11,2025-04-17,First Class,CUST-2246,Terry Morris,Home Office,Central,Technology,Machines
CA-708642,2023-11-21,2025-05-03,Second Class,CUST-2524,Christopher White,Consumer,Central,Furniture,Tables
CA-647795,2023-12-01,2025-04-30,Standard Class,CUST-4213,Kendra Wallace,Corporate,South,Furniture,Furnishings
CA-988524,2024-09-20,2025-04-29,Standard Class,CUST-2005,Austin Schwartz,Corporate,West,Technology,Phones
CA-409833,2023-11-20,2025-04-20,First Class,CUST-2111,Nicole Cisneros,Consumer,East,Technology,Computers
CA-881531,2023-08-01,2025-04-30,Standard Class,CUST-4635,Robert Edwards,Corporate,South,Furniture,Bookcases
CA-877419,2024-08-31,2025-04-11,Second Class,CUST-2537,Jacqueline Johnson,Corporate,Central,Office Supplies,Binders
CA-183744,2023-06-23,2025-04-18,First Class,CUST-1570,Jack Wright,Consumer,South,Furniture,Chairs
CA-793108,2023-10-06,2025-05-01,Standard Class,CUST-6173,Maria Beard,Consumer,East,Furniture,Bookcases
CA-498589,2025-01-21,2025-04-20,Standard Class,CUST-6336,Lisa Lewis,Consumer,East,Furniture,Bookcases
CA-345414,2023-09-18,2025-04-11,Standard Class,CUST-2309,Joann Edwards,Consumer,South,Technology,Machines
CA-506534,2024-03-06,2025-04-25,Same Day,CUST-8163,Teresa Romero,Corporate,Central,Furniture,Furnishings
CA-874563,2024-05-23,2025-04-11,Same Day,CUST-2541,Alex Gonzalez,Corporate,South,Furniture,Chairs
CA-374952,2025-03-30,2025-04-10,Second Class,CUST-6660,Hannah Ray,Home Office,West,Technology,Phones
CA-605923,2024-04-20,2025-04-16,Second Class,CUST-6165,Michael Ramirez,Consumer,South,Furniture,Bookcases
CA-990315,2023-08-24,2025-04-21,Standard Class,CUST-7640,Stacy Taylor,Corporate,South,Furniture,Furnishings
CA-747469,2024-02-21,2025-04-23,Same Day,CUST-9627,Stephanie Miller,Home Office,West,Furniture,Bookcases
CA-327952,2025-03-25,2025-04-13,Standard Class,CUST-3120,Dr. Anthony Parker,Corporate,Central,Office Supplies,Storage
CA-657306,2023-11-29,2025-04-17,Second Class,CUST-8100,William Bowman,Home Office,East,Office Supplies,Art
CA-376509,2024-11-08,2025-05-02,Same Day,CUST-9079,Joshua Randall,Consumer,West,Furniture,Bookcases
CA-816553,2024-04-14,2025-04-25,Second Class,CUST-7274,Brian Peters,Corporate,Central,Furniture,Chairs
CA-972231,2025-02-19,2025-04-10,Second Class,CUST-3942,Jennifer Mata,Corporate,West,Furniture,Bookcases
CA-745742,2024-06-01,2025-04-27,Same Day,CUST-8657,Tracy Sandoval,Corporate,West,Technology,Phones
CA-914316,2023-06-28,2025-04-27,Standard Class,CUST-3248,Caitlyn Robinson,Consumer,South,Office Supplies,Art
CA-789904,2024-04-05,2025-04-26,Same Day,CUST-1121,Mr. Charles Robertson,Corporate,Central,Furniture,Furnishings
CA-427129,2024-06-07,2025-05-04,First Class,CUST-5998,Duane Fitzgerald,Corporate,South,Office Supplies,Labels
CA-553191,2024-03-08,2025-04-17,Second Class,CUST-4714,Laura Hernandez,Home Office,Central,Furniture,Tables
CA-315680,2023-07-19,2025-05-01,Second Class,CUST-4491,Curtis Ferguson,Corporate,West,Office Supplies,Labels
CA-508403,2025-01-06,2025-05-01,Second Class,CUST-2339,Derek Davenport,Corporate,West,Technology,Phones
CA-488794,2024-07-24,2025-04-12,Standard Class,CUST-6929,Virginia Powell,Home Office,East,Office Supplies,Binders
CA-969692,2024-09-01,2025-05-04,Second Class,CUST-4531,Laura Williams,Home Office,East,Technology,Machines
CA-400954,2024-06-19,2025-05-01,First Class,CUST-8002,Lauren Reilly,Corporate,South,Office Supplies,Paper
CA-239447,2024-11-10,2025-04-13,Standard Class,CUST-5082,Sarah Rogers,Corporate,South,Office Supplies,Paper
CA-504061,2024-09-14,2025-05-01,Standard Class,CUST-3204,Sandra Henderson,Corporate,Central,Furniture,Chairs
CA-412971,2024-08-05,2025-04-21,First Class,CUST-6520,Lisa Goodman,Home Office,West,Technology,Phones
CA-806490,2024-01-04,2025-05-05,Second Class,CUST-4591,Debbie Munoz,Corporate,Central,Furniture,Furnishings
CA-692351,2024-05-30,2025-04-30,Same Day,CUST-9526,Michael Wu,Home Office,West,Office Supplies,Art
CA-954830,2024-11-30,2025-04-15,Standard Class,CUST-7345,Patrick Taylor,Consumer,South,Technology,Machines
CA-448137,2023-08-15,2025-04-09,Second Class,CUST-9572,Steven Lewis,Corporate,South,Technology,Accessories
CA-979832,2023-05-04,2025-04-24,Standard Class,CUST-7413,Karen Mcdowell,Consumer,West,Furniture,Bookcases
CA-456004,2024-10-14,2025-04-22,Same Day,CUST-7237,Jordan Fernandez,Consumer,East,Technology,Computers
CA-484454,2024-10-07,2025-04-24,Second Class,CUST-6476,Stephanie Rollins,Consumer,South,Office Supplies,Binders
CA-852945,2024-09-05,2025-05-05,Second Class,CUST-2232,Victor White,Corporate,South,Office Supplies,Labels
CA-665925,2023-05-22,2025-05-07,Standard Class,CUST-2436,Jessica Lloyd,Consumer,East,Office Supplies,Labels
CA-561445,2023-07-02,2025-04-23,Standard Class,CUST-3328,Erik Robinson,Consumer,Central,Technology,Accessories
CA-414170,2024-04-09,2025-04-29,Standard Class,CUST-3631,Brian Sellers,Corporate,West,Furniture,Furnishings
CA-755986,2024-08-26,2025-04-11,Second Class,CUST-4441,Rachael Lewis,Home Office,West,Technology,Copiers
CA-999617,2023-09-05,2025-04-20,Same Day,CUST-2187,Scott Brown,Consumer,Central,Technology,Machines
CA-720853,2023-09-28,2025-04-21,Same Day,CUST-3398,Gregory Jimenez,Corporate,East,Furniture,Furnishings
CA-285421,2024-06-01,2025-04-19,First Class,CUST-7245,Matthew Hughes,Corporate,West,Furniture,Chairs
CA-157317,2024-12-24,2025-04-20,Same Day,CUST-4914,Chad Sims,Home Office,West,Office Supplies,Paper
CA-496446,2023-04-21,2025-04-14,First Class,CUST-6929,Yesenia Hayes,Corporate,East,Furniture,Bookcases
CA-232223,2025-02-16,2025-04-28,Second Class,CUST-5371,Angela Finley,Consumer,East,Technology,Phones
CA-360575,2023-10-15,2025-05-07,Standard Class,CUST-4973,Kimberly Cannon,Home Office,Central,Office Supplies,Binders
CA-887932,2024-07-02,2025-04-17,Standard Class,CUST-2962,Linda Pitts,Corporate,South,Office Supplies,Paper
CA-472966,2023-08-12,2025-04-17,Second Class,CUST-9836,Jeremy White,Corporate,East,Furniture,Furnishings
CA-294189,2023-09-12,2025-05-04,Second Class,CUST-4038,Jacob Morgan,Home Office,East,Office Supplies,Binders
CA-728194,2025-01-05,2025-05-01,Second Class,CUST-1140,Sean Pope,Home Office,South,Furniture,Chairs
CA-602845,2023-12-11,2025-04-13,First Class,CUST-2182,Paul Murphy,Corporate,West,Furniture,Bookcases
CA-679354,2024-04-30,2025-05-05,First Class,CUST-7373,Charles Thompson,Home Office,Central,Furniture,Bookcases
CA-859761,2023-05-28,2025-05-07,Standard Class,CUST-7921,Justin Taylor,Corporate,South,Office Supplies,Binders
CA-815157,2025-03-11,2025-05-04,Same Day,CUST-7911,Priscilla Brown,Corporate,Central,Technology,Copiers
CA-117510,2023-11-19,2025-04-29,Second Class,CUST-5433,Michael Russell,Home Office,South,Office Supplies,Storage
CA-269206,2023-11-09,2025-05-03,First Class,CUST-2314,Tyler Miles,Home Office,West,Office Supplies,Labels
CA-163319,2023-06-27,2025-05-06,First Class,CUST-5363,Bridget Harris,Home Office,West,Office Supplies,Art
CA-339391,2025-02-07,2025-04-20,Same Day,CUST-6590,Christine Jimenez,Corporate,South,Office Supplies,Binders
CA-221104,2024-07-28,2025-04-15,Standard Class,CUST-8136,Kevin Castillo,Consumer,South,Office Supplies,Paper
CA-695475,2023-05-18,2025-04-18,Standard Class,CUST-2494,Amy Cobb,Home Office,East,Furniture,Tables
CA-332857,2023-05-05,2025-05-06,Second Class,CUST-9613,Tina Moore,Home Office,South,Technology,Computers
CA-549288,2023-06-29,2025-04-28,First Class,CUST-8869,Steven Davis,Consumer,South,Furniture,Chairs
CA-372778,2023-09-16,2025-05-03,Standard Class,CUST-2023,Rachel Brock,Home Office,East,Office Supplies,Art
CA-514804,2024-03-20,2025-05-07,Same Day,CUST-9684,Sandra Williams,Consumer,South,Office Supplies,Labels
CA-358465,2024-04-02,2025-04-22,Standard Class,CUST-9238,Joseph Bullock,Corporate,Central,Office Supplies,Binders
CA-570269,2023-12-26,2025-04-18,Standard Class,CUST-6359,Mike Flynn,Corporate,East,Furniture,Chairs
CA-249678,2023-08-25,2025-04-14,First Class,CUST-5605,Travis Stewart,Consumer,South,Office Supplies,Binders
CA-751785,2024-08-05,2025-04-12,Second Class,CUST-9304,Jason Jackson,Consumer,South,Office Supplies,Paper
CA-385413,2024-08-15,2025-04-29,Second Class,CUST-2624,Mark Johnson,Corporate,South,Office Supplies,Art
CA-309114,2024-08-20,2025-05-01,Standard Class,CUST-5534,Keith Burke,Home Office,Central,Furniture,Furnishings
CA-846513,2024-08-27,2025-04-19,Same Day,CUST-8927,Judy Gonzalez,Consumer,West,Furniture,Bookcases
CA-204204,2024-12-20,2025-04-25,Same Day,CUST-9216,Tim Frank DDS,Corporate,West,Office Supplies,Paper
CA-328426,2023-12-14,2025-04-27,First Class,CUST-5939,Nancy Smith,Consumer,South,Office Supplies,Art
CA-178572,2023-12-21,2025-04-25,Same Day,CUST-6512,Lori Taylor,Home Office,West,Furniture,Bookcases
CA-956947,2025-02-28,2025-05-02,Same Day,CUST-3478,Bailey Burch,Corporate,Central,Office Supplies,Labels
CA-104780,2023-10-04,2025-04-30,Same Day,CUST-9475,Destiny Morales,Corporate,Central,Technology,Phones
CA-746204,2023-09-07,2025-04-17,Same Day,CUST-3029,Shane Hawkins,Home Office,West,Office Supplies,Storage
CA-251478,2025-02-17,2025-04-29,First Class,CUST-7038,Jason Brown,Home Office,West,Furniture,Chairs
CA-834455,2023-12-14,2025-05-07,First Class,CUST-1105,Don Morgan,Consumer,Central,Furniture,Chairs
CA-563704,2025-01-11,2025-04-17,Same Day,CUST-1992,Cheryl Guerrero,Consumer,West,Office Supplies,Art
CA-106166,2023-10-19,2025-04-17,Standard Class,CUST-5079,Kimberly Salas,Corporate,Central,Office Supplies,Storage
